<<<<<<< HEAD
id,first_name,last_name,state_id,birthday,age,gender_id,accountCreatedDate
344,Jared,Smith,40,1954-12-15,62,1,2007-03-17
345,Yvonne,Vaughan,5,1990-12-22,26,2,2008-05-17
346,Paul,Prince,35,1998-04-29,18,1,2013-03-03
347,Kenneth,Anderson,27,2001-10-28,15,1,2012-01-21
348,Amy,Stevenson,1,2002-06-22,14,2,2015-02-24
349,Denver,Anderson,19,1958-03-07,58,1,2009-06-15
350,Esther,Vasquez,32,1993-04-07,23,2,2003-05-28
351,Scott,Chan,32,1983-09-13,33,1,2007-07-05
352,June,Smith,50,1976-07-18,40,2,2004-02-18
353,Tomas,Crosby,22,1986-12-27,30,1,2008-04-16
354,Charlotte,Jackson,12,1954-09-08,62,2,2006-03-14
355,Diana,Barker,16,1983-01-18,34,2,2003-06-30
356,Laurie,Lang,46,1967-07-07,49,2,2009-03-15
357,Gwen,Young,47,1986-02-02,31,2,2010-01-16
358,Lolita,Paul,3,1971-02-28,45,2,2012-07-29
359,Stephen,Valdez,9,1958-04-06,58,1,2004-05-03
360,Mary,Stevens,5,2004-02-06,13,2,2014-11-26
361,Shirley,Campbell,16,1975-05-04,41,2,2008-03-31
362,Harold,Garcia,50,1953-05-14,63,1,2003-11-22
363,Jorge,Blair,36,1978-08-22,38,1,2012-07-25
364,Alicia,Murray,4,1964-01-05,53,2,2005-02-18
365,Daniel,Stout,16,1963-11-17,53,1,2010-04-23
366,Andrew,Turner,2,1978-11-29,38,1,2011-10-29
367,Jacqueline,Rogers,34,1984-12-12,32,2,2004-12-21
368,Hollis,Williams,3,1953-02-22,63,1,2005-07-13
369,Patricia,Larsen,8,1981-08-08,35,2,2000-12-28
370,Jewell,Horn,8,1994-08-18,22,2,2014-11-15
371,John,Short,38,1969-12-25,47,1,2004-04-03
372,Tracy,Malone,26,1986-08-31,30,2,2002-07-13
373,Paul,Atkins,14,1982-05-06,34,1,2002-12-19
374,Bessie,Reyes,34,1965-02-11,52,2,2004-05-28
375,Amanda,Hill,40,1952-06-09,64,2,2004-02-11
376,Dina,Mcmahon,29,1980-01-03,37,2,2015-06-12
377,Leslie,Powers,5,1954-06-11,62,2,2005-06-27
378,Mark,Bryant,49,1975-06-03,41,1,2001-11-29
379,Dominique,Spencer,41,1977-09-25,39,1,2002-09-25
380,Frank,Williams,34,2000-07-11,16,1,2010-11-19
381,Cesar,Wong,46,1969-08-16,47,1,2003-11-17
382,Donna,Casey,36,2003-02-22,13,2,2015-03-31
383,Jodi,Long,43,2004-12-07,12,2,2015-09-02
384,Betty,Martinez,15,1967-04-16,49,2,2008-02-27
385,William,Mathews,50,1954-09-09,62,1,2001-10-26
386,Eleanor,Dodson,17,1974-10-07,42,2,2013-09-08
387,Genevieve,Wilson,38,1994-04-30,22,2,2007-09-22
388,Carl,Maddox,32,1973-06-02,43,1,2009-04-21
389,Angela,White,35,1964-03-02,52,2,2014-01-17
390,Richard,James,36,1990-04-30,26,1,2009-12-07
391,Daniel,Johnson,17,2002-04-05,14,1,2014-01-21
392,Wilma,Rojas,36,1999-08-23,17,2,2011-01-04
393,Dennis,Anderson,26,1955-09-13,61,1,2005-07-18
394,Michael,Hicks,40,1957-08-26,59,1,2012-06-28
395,Fannie,Brown,1,1988-08-18,28,2,2015-04-05
396,Donna,Miller,24,1970-12-25,46,2,2003-07-08
397,Jay,Miranda,27,2002-10-29,14,1,2012-01-11
398,Edwin,Matthews,48,1983-05-13,33,1,2009-11-01
399,Mary,Waters,44,1961-11-06,55,2,2003-02-17
400,John,Goodwin,38,1985-07-13,31,1,2008-04-10
401,Anita,Schultz,43,1994-04-12,22,2,2004-04-03
402,Dana,Mitchell,8,1973-11-16,43,2,2013-09-02
403,Julia,Martin,12,1975-09-28,41,2,2015-05-04
404,Eva,Maldonado,47,1988-09-05,28,2,2015-03-11
405,Gary,Allen,49,1972-11-18,44,1,2012-04-27
406,Agnes,Gay,50,1987-12-24,29,2,2008-11-15
407,Sara,Stewart,35,1996-03-16,20,2,2012-06-01
408,Genevieve,Frank,17,2004-03-31,12,2,2014-12-14
409,Mark,Murphy,13,1987-01-01,30,1,2015-09-20
410,Gary,Padilla,30,2000-12-09,16,1,2014-01-23
411,Robert,Gordon,45,1980-02-02,37,1,2002-08-30
412,Willie,Alvarez,1,1984-03-03,32,2,2003-11-13
413,Eugene,Wheeler,47,1978-08-24,38,1,2008-08-01
414,David,Webb,3,1972-09-08,44,1,2013-01-09
415,Charles,Bell,10,1996-04-21,20,1,2008-06-24
416,Damon,Jackson,12,1965-01-29,52,1,2013-08-04
417,Nadine,Anderson,8,1982-08-08,34,2,2012-10-05
418,Sean,West,41,1973-08-10,43,1,2014-06-16
419,Nadine,Ford,36,1999-08-23,17,2,2011-08-19
420,Jessica,Sharpe,17,1959-08-28,57,2,2001-07-03
421,Vivian,Washington,13,1968-06-14,48,2,2012-05-06
422,Carolyn,Brock,19,1980-07-13,36,2,2012-08-14
423,Robert,Sellers,44,1991-05-14,25,1,2005-09-25
424,Ann,Reed,16,1959-02-23,57,2,2001-04-17
425,Charlene,Hayden,46,1996-10-30,20,2,2008-05-25
426,James,Hughes,33,1974-09-28,42,1,2011-08-17
427,Cherie,Lee,45,1995-07-21,21,2,2011-08-27
428,Francisco,Atkinson,32,1952-02-08,65,1,2007-10-18
429,Donna,Ayala,50,1985-11-02,31,2,2014-03-22
430,Elizabeth,Hatfield,15,1989-09-29,27,2,2012-03-04
431,Rose,Brewer,29,1953-03-31,63,2,2005-02-02
432,James,Freeman,18,1954-12-19,62,1,2006-07-19
433,Willie,Donovan,21,1955-02-17,62,2,2011-02-15
434,Wilbert,Hart,5,1997-12-12,19,1,2007-10-24
435,Hope,Wright,49,1959-11-03,57,2,2010-01-26
436,Marta,Stephenson,49,1981-01-18,36,2,2013-08-16
437,John,Wood,45,1969-04-29,47,1,2012-05-01
438,William,Henry,17,1958-03-01,58,1,2007-01-10
439,Stanley,Rhodes,46,1984-04-27,32,1,2015-01-27
440,Molly,Garcia,32,1970-12-08,46,2,2014-12-04
441,Katrina,Beard,38,1974-01-14,43,2,2013-05-18
442,Jennifer,James,49,1962-07-24,54,2,2013-11-09
443,Johnathan,Green,41,1971-04-10,45,1,2006-01-20
444,Sandra,Reynolds,18,1958-07-01,58,2,2012-09-10
445,Michael,Williams,35,1980-06-05,36,1,2000-02-14
446,Jonathan,Potts,25,1953-10-23,63,1,2001-03-15
447,William,Peters,43,1951-04-27,65,1,2014-06-04
448,Amy,Young,43,1953-12-05,63,2,2003-07-24
449,Eddie,Sanders,44,1996-09-09,20,1,2012-01-06
450,Crystal,Green,6,1989-07-01,27,2,2004-11-05
451,Janet,Suarez,32,1989-07-05,27,2,2001-01-07
452,Mary,Wilson,27,1981-02-27,35,2,2013-03-28
453,Felix,Wilson,29,1973-12-30,43,1,2004-02-18
454,Wilson,Montgomery,39,1994-06-30,22,1,2006-11-14
455,David,Parker,38,1977-02-22,39,1,2005-11-18
456,Alexander,Williams,43,1961-10-27,55,1,2010-04-01
457,Luis,Bullock,8,1980-10-22,36,1,2010-06-07
458,Tina,Merrill,24,1961-07-20,55,2,2012-06-19
459,William,Perez,6,1967-11-20,49,1,2011-03-20
460,Paul,Olson,44,1998-11-30,18,1,2012-03-01
461,Douglas,Parrish,41,2004-02-08,13,1,2014-01-27
462,Rhonda,Howell,9,1970-02-09,47,2,2015-02-04
463,Emma,Martinez,43,1967-11-06,49,2,2002-09-15
464,Lisa,Cobb,19,1971-11-28,45,2,2004-11-25
465,Oscar,Brown,4,1955-07-27,61,1,2001-08-16
466,Dana,Ballard,18,1964-10-16,52,2,2012-10-30
467,Davis,Thompson,25,1996-09-21,20,1,2014-11-12
468,Kyle,Cooper,32,1954-08-12,62,1,2015-11-29
469,Colleen,Graves,46,1976-11-26,40,2,2002-06-21
470,David,Elliott,9,1952-04-06,64,1,2002-06-01
471,Jacqueline,Bennett,7,1950-01-10,67,2,2012-06-30
472,Robert,Bell,46,1963-08-03,53,1,2001-05-11
473,Doris,Snyder,10,1970-12-28,46,2,2013-09-15
474,Heather,Dickson,43,1954-03-28,62,2,2012-08-25
475,Charles,Reynolds,36,1956-02-22,60,1,2006-01-13
476,Kelly,Garrett,19,1961-10-16,55,2,2012-04-10
477,Anthony,Thompson,14,1977-07-03,39,1,2000-09-16
478,Charles,Jones,6,1975-11-14,41,1,2009-08-27
479,Kathryn,Fry,28,1989-04-12,27,2,2004-08-12
480,Regina,Miles,2,1956-11-03,60,2,2004-04-11
481,Clarence,Wall,39,1979-12-19,37,1,2008-10-13
482,Danny,Evans,41,2003-04-29,13,1,2013-11-02
483,Francisco,Hayes,48,1962-03-21,54,1,2007-12-04
484,Sherry,Rivas,30,1997-10-13,19,2,2008-09-18
485,Terrell,Hicks,28,1995-04-03,21,1,2008-08-12
486,Rebecca,Gonzales,17,1984-03-15,32,2,2010-06-11
487,Kenton,Johnson,21,1989-07-04,27,1,2014-08-25
488,Richard,Hale,9,2004-02-27,12,1,2015-11-09
489,Ethel,Grimes,9,1957-08-16,59,2,2006-01-27
490,Sandra,Sullivan,8,1999-09-17,17,2,2013-11-06
491,Steven,Hayes,34,1950-07-06,66,1,2007-04-05
492,Lisa,Hill,24,1967-03-20,49,2,2003-01-23
493,Liz,Cox,6,1987-08-09,29,2,2013-12-12
494,Paul,Jackson,24,1954-09-25,62,1,2002-09-28
495,Shane,Wood,21,1970-03-28,46,1,2003-02-04
496,Scott,Coleman,35,1979-01-25,38,1,2011-08-04
497,Jo,Landry,47,1984-01-20,33,2,2011-07-17
498,Gabriel,Hawkins,19,1970-09-29,46,1,2003-03-06
499,Leon,Washington,28,1996-07-04,20,1,2015-04-13
500,Armando,Berry,10,1959-02-03,58,1,2001-12-16
501,Carol,Mendez,11,1960-03-30,56,2,2012-04-04
502,Timothy,Rojas,32,1967-09-22,49,1,2007-07-26
503,Patricia,Wilson,12,1995-02-17,22,2,2015-10-22
504,Wayne,Byrd,1,1990-11-08,26,1,2007-05-15
505,Lisa,Williams,21,1971-01-09,46,2,2015-10-26
506,Susan,Williams,6,1961-05-28,55,2,2002-06-30
507,Jennifer,Norton,39,1998-03-14,18,2,2013-08-30
508,Maria,Jones,50,1997-11-05,19,2,2008-05-21
509,Margaret,Tate,45,1977-09-14,39,2,2008-04-21
510,Dean,Adams,34,1955-02-27,61,1,2015-01-04
511,Anthony,Foster,36,1996-04-04,20,1,2013-08-18
512,Jeanne,Owens,20,2004-09-06,12,2,2015-07-02
513,Michael,Patrick,17,1978-05-29,38,1,2001-03-22
514,Steve,Dunlap,14,1986-05-09,30,1,2000-08-28
515,Billy,Duncan,16,1967-03-03,49,1,2013-06-02
516,Dawn,Leonard,2,1954-10-20,62,2,2000-12-06
517,Twila,Butler,34,1995-06-14,21,2,2006-10-16
518,Cecil,Guy,34,1989-01-28,28,1,2010-05-18
519,Sally,Mooney,11,1981-08-28,35,2,2012-03-09
520,Carlos,Nelson,30,1984-12-17,32,1,2013-07-30
521,Candice,Oliver,18,2003-08-14,13,2,2015-08-07
522,Marion,Jackson,31,1995-05-12,21,2,2008-04-03
523,Joann,Garcia,19,2004-07-27,12,2,2014-08-31
524,Otis,Smith,38,1969-06-19,47,1,2008-05-20
525,Bettie,Miller,14,1960-11-29,56,2,2007-11-09
526,Richard,Lynch,25,1983-12-08,33,1,2003-04-24
527,June,Wiggins,31,1968-03-24,48,2,2013-06-20
528,George,Rodriguez,43,1976-11-22,40,1,2009-04-23
529,Raymond,Farmer,48,1979-09-13,37,1,2004-06-06
530,Luther,Stewart,34,1962-09-07,54,1,2002-03-01
531,Charlene,Smith,3,2003-05-03,13,2,2014-04-02
532,Jean,Roberts,25,1964-11-27,52,2,2005-06-24
533,Justin,Gray,34,1985-06-22,31,1,2011-07-05
534,Bobbie,Wilson,48,1958-07-03,58,2,2006-12-23
535,George,Williams,31,1969-11-21,47,1,2013-09-13
536,Linda,Andrews,47,1961-06-09,55,2,2010-09-02
537,Nicole,Collins,37,1982-12-30,34,2,2012-11-10
538,Vicente,Randall,50,1977-11-23,39,1,2015-06-28
539,Matthew,Haney,17,1964-09-07,52,1,2012-09-01
540,Andrew,Smith,16,1993-12-11,23,1,2007-08-15
541,Stephanie,Bradley,24,1959-09-02,57,2,2015-07-06
542,Glenn,Scott,45,1964-02-05,53,1,2012-10-15
543,David,Le,33,1990-05-03,26,1,2012-03-16
544,Justin,Horn,17,1988-10-27,28,1,2004-11-07
545,Ann,Miller,6,1970-01-29,47,2,2010-04-30
546,Debra,Taylor,23,2004-08-21,12,2,2015-03-24
547,Mary,Anderson,49,1958-03-11,58,2,2007-03-04
548,Walter,Cline,42,1988-12-14,28,1,2014-10-19
549,James,Hughes,31,2003-02-20,14,1,2015-09-11
550,Patricia,Padilla,4,1951-12-28,65,2,2005-08-08
551,Richard,Norman,39,1982-06-24,34,1,2004-01-30
552,Daniel,Johnson,31,1989-06-06,27,1,2012-12-28
553,Casey,Rodriguez,32,1988-10-29,28,1,2010-08-30
554,Richard,Tate,1,1971-10-10,45,1,2004-01-01
555,Charley,Davis,45,2004-07-13,12,1,2015-02-07
556,Edward,Wells,41,1963-01-21,54,1,2000-10-04
557,Carlos,Ellis,3,2004-08-14,12,1,2015-08-15
558,Michael,Hill,14,1964-08-22,52,1,2014-10-02
559,Casey,Hudson,5,1956-04-05,60,1,2014-01-08
560,Elizabeth,Roth,12,1957-03-30,59,2,2003-01-25
561,Fred,Meyer,17,1951-08-08,65,1,2006-06-27
562,Joan,Miller,17,1968-10-01,48,2,2000-10-21
563,Gary,Cameron,42,1979-11-09,37,1,2000-06-18
564,Nicole,Jackson,28,1972-07-10,44,2,2014-02-15
565,Monique,Smith,3,1978-07-03,38,2,2009-02-09
566,William,Bell,6,1968-03-02,48,1,2003-08-22
567,Wiley,Mcdaniel,33,1991-08-16,25,1,2013-06-04
568,Leo,Stokes,25,1984-03-15,32,1,2013-12-04
569,Willie,Sanchez,18,1994-05-03,22,1,2015-05-12
570,Henry,Peterson,23,1993-11-04,23,1,2015-03-06
571,Christopher,Perry,34,2000-04-28,16,1,2011-05-27
572,Charles,Dixon,35,1951-12-16,65,1,2001-08-01
573,Dixie,Green,38,1972-08-03,44,2,2006-04-30
574,Charles,Riggs,20,1982-07-23,34,1,2013-10-15
575,Terry,Pratt,8,1982-09-18,34,2,2006-09-01
576,Beverly,Hutchinson,47,1971-06-12,45,2,2003-01-03
577,Monica,Garcia,4,1984-02-21,33,2,2008-10-09
578,Yvonne,Harrington,38,1984-12-03,32,2,2008-07-27
579,Billy,Rhodes,12,1998-07-20,18,1,2011-11-27
580,Karen,Ward,28,1952-10-31,64,2,2012-12-03
581,Victor,Gates,17,1955-04-17,61,1,2008-01-22
582,Ellen,Williams,12,1959-12-31,57,2,2005-10-13
583,William,Tyler,19,1994-03-17,22,1,2004-01-15
584,Ella,Martinez,2,2000-03-28,16,2,2014-08-06
585,Michael,Nguyen,49,1950-06-13,66,1,2008-04-15
586,Amanda,Perkins,22,1959-08-20,57,2,2007-01-29
587,John,Paul,36,1967-03-08,49,1,2005-03-30
588,Mary,Hanson,11,1959-03-10,57,2,2014-10-22
589,Brandon,Olsen,23,2002-04-18,14,1,2012-04-04
590,Brian,Smith,35,1953-10-04,63,1,2015-04-01
591,Delores,Evans,20,1998-08-13,18,2,2015-10-18
592,Damien,Hansen,40,1978-03-30,38,1,2007-03-19
593,Agnes,Gonzales,4,1986-12-11,30,2,2015-10-20
594,Thomas,Durham,20,1998-01-05,19,1,2014-05-17
595,Vince,Wise,11,1977-09-06,39,1,2012-10-21
596,Mary,Boyd,23,1992-10-08,24,2,2006-12-08
597,Douglas,Cook,45,1991-07-21,25,1,2002-10-29
598,George,Martin,38,1993-04-18,23,1,2013-08-24
599,Patrick,Parker,24,1970-10-07,46,1,2003-06-17
600,Curtis,Vang,40,1996-03-28,20,1,2012-08-14
601,William,Collins,47,1985-12-09,31,1,2006-04-13
602,Olga,Deleon,4,1980-11-02,36,2,2001-07-19
603,Paul,Morgan,36,1961-02-28,55,1,2008-11-27
604,Catherine,Daniels,19,1975-08-23,41,2,2005-02-18
605,Bobby,Cooper,16,1991-01-20,26,1,2004-09-20
606,James,Mclean,15,1963-05-14,53,1,2005-09-10
607,Laura,Byrd,23,1952-01-29,65,2,2014-10-27
608,Chandra,Cole,14,1967-02-10,50,2,2002-08-14
609,Barbara,Wood,23,1991-10-07,25,2,2012-09-01
610,Scotty,Cooper,18,1976-01-02,41,1,2007-02-12
611,Johnny,Wright,19,1985-04-01,31,1,2001-05-18
612,Vicky,Ross,50,1953-07-06,63,2,2011-09-17
613,Charles,Henderson,17,1993-04-19,23,1,2004-09-04
614,Andrea,Sanchez,12,1953-02-14,64,2,2002-12-28
615,Sallie,Harvey,9,1965-09-08,51,2,2001-04-03
616,Mattie,Bryant,17,1967-11-23,49,2,2003-04-14
617,David,Abbott,25,1980-04-23,36,1,2008-01-08
618,William,Mcclain,31,1987-07-25,29,1,2003-09-28
619,Deanne,Thomas,1,1985-03-29,31,2,2011-07-19
620,Steve,Smith,14,1981-11-04,35,1,2014-10-24
621,Ashley,Miller,2,1964-10-28,52,2,2010-06-01
622,Clara,Bass,16,1970-08-10,46,2,2011-06-25
623,Delores,Marshall,44,1961-05-22,55,2,2003-06-30
624,Cliff,Marshall,45,1995-10-19,21,1,2010-08-07
625,William,Perry,41,1961-03-31,55,1,2010-08-26
626,James,Keith,2,1957-12-03,59,1,2012-08-04
627,Edward,Sampson,3,1990-07-07,26,1,2009-06-05
628,Christina,Pratt,31,1987-01-04,30,2,2014-07-30
629,Edith,Taylor,46,1997-12-30,19,2,2014-02-19
630,Karen,Bowman,14,1964-02-13,53,2,2008-08-06
631,Donald,Simmons,44,1957-03-20,59,1,2002-01-06
632,Goldie,Molina,24,1954-03-05,62,2,2003-02-16
633,Ana,Beck,27,1984-01-18,33,2,2014-11-27
634,Tracey,Stokes,40,1995-09-12,21,2,2014-06-13
635,Janice,Sullivan,1,1979-02-18,38,2,2006-01-16
636,Roger,Cruz,5,1960-06-26,56,1,2009-04-08
637,Mattie,Hill,7,1957-09-16,59,2,2015-08-04
638,Shawn,Terry,49,1984-01-14,33,1,2012-11-24
639,Patricia,Watkins,8,1998-07-03,18,2,2009-12-06
640,Leslie,Fulton,34,1964-10-23,52,2,2005-03-14
641,Irene,Peterson,31,1979-09-17,37,2,2004-06-23
642,Jason,Gonzales,33,1981-10-05,35,1,2011-09-11
643,Thomas,Ward,45,1959-09-28,57,1,2008-12-07
644,Armand,Garcia,33,1994-07-31,22,1,2014-11-18
645,Erin,Doyle,1,1979-10-06,37,2,2010-10-16
646,June,Delgado,49,1957-02-03,60,2,2015-11-22
647,Letha,Mclaughlin,4,1997-07-23,19,2,2010-09-16
648,Margarita,Johnson,49,1991-12-02,25,2,2005-12-29
649,Jeanne,Thomas,2,1996-06-20,20,2,2006-03-26
650,Joseph,Matthews,1,1987-11-01,29,1,2013-01-21
651,Bradley,Williams,27,2001-03-08,15,1,2013-01-05
652,Brian,Macdonald,7,1994-07-10,22,1,2012-01-11
653,Yong,Lopez,26,1977-05-11,39,1,2015-05-02
654,Ericka,Levine,1,1981-01-11,36,2,2012-09-01
655,Amos,Jackson,47,1960-03-27,56,1,2009-04-09
656,Carlos,Bell,16,1995-07-17,21,1,2014-01-02
657,Robert,Dean,47,1996-04-20,20,1,2014-12-25
658,Marilyn,Snyder,19,1986-06-04,30,2,2009-09-26
659,Tara,Edwards,48,1991-09-10,25,2,2010-07-04
660,Mary,Brown,4,1993-01-14,24,2,2014-08-06
661,Blake,Jackson,34,1997-08-06,19,1,2007-06-03
662,Oliver,Henderson,19,1974-12-18,42,1,2000-03-27
663,Jerry,Smith,38,1976-07-10,40,1,2015-05-01
664,Mark,Haynes,20,1976-06-13,40,1,2006-08-13
665,John,Edwards,39,1967-06-09,49,1,2001-05-01
666,Patricia,Cook,11,1963-12-13,53,2,2001-06-21
667,Thomas,King,5,1981-06-27,35,1,2003-01-27
668,Susan,Kaufman,1,1965-10-14,51,2,2015-01-15
669,Richard,Armstrong,7,1961-03-15,55,1,2012-11-02
670,Karen,Porter,46,1989-12-17,27,2,2003-03-27
671,Alvin,Whitley,27,2000-09-21,16,1,2012-07-07
672,Bonita,Jones,40,1994-02-25,22,2,2011-06-29
673,Doug,Wood,17,1973-08-03,43,1,2003-09-26
674,Keith,Kemp,11,1999-12-11,17,1,2015-06-30
675,Ruby,Henderson,35,1953-06-30,63,2,2013-07-06
676,Chris,Cruz,11,1976-01-02,41,1,2000-03-18
677,Frank,Ellison,31,1975-02-25,41,1,2001-10-03
678,John,Todd,29,1974-11-06,42,1,2000-11-21
679,Margaret,Doyle,11,1967-06-04,49,2,2005-02-25
680,Donald,Johnson,22,2004-09-20,12,1,2014-05-03
681,Garrett,Foster,40,1954-05-08,62,1,2004-09-24
682,Annette,Turner,8,1983-05-17,33,2,2015-09-06
683,Debra,Miller,21,1958-04-20,58,2,2004-01-26
684,Marvin,Leonard,32,1966-02-15,51,1,2014-01-04
685,Gayle,Bass,30,1955-07-11,61,2,2008-03-17
686,Norman,Bailey,13,1956-09-08,60,1,2002-07-20
687,Elliott,Mcdonald,23,1953-09-21,63,1,2015-04-24
688,June,Tucker,39,1997-07-05,19,2,2009-01-11
689,Eric,Johnson,46,1964-09-20,52,1,2006-03-02
690,Joseph,Stewart,15,1957-11-28,59,1,2007-06-02
691,Dorothy,James,36,1984-03-31,32,2,2009-01-31
692,Thomas,Walker,6,1970-03-05,46,1,2011-06-03
693,Faustino,Walters,23,1960-11-25,56,1,2012-04-22
694,Herman,Banks,29,1969-10-20,47,1,2015-01-15
695,Lisa,Garner,22,1961-09-12,55,2,2008-07-11
696,Mark,Wilson,31,1987-08-22,29,1,2003-05-25
697,Randal,House,11,1954-11-27,62,1,2005-12-29
698,James,May,1,1956-06-14,60,1,2005-06-26
699,Laura,Davis,50,2001-12-21,15,2,2015-04-26
700,Raymond,Grant,3,1990-04-09,26,1,2001-04-02
701,Tommy,Cook,12,1972-05-30,44,1,2013-07-10
702,Lee,Sampson,3,1952-05-08,64,2,2002-07-25
703,Bryan,Schneider,14,1961-10-05,55,1,2010-04-21
704,Nicholas,Bradley,14,1964-10-20,52,1,2009-11-21
705,Blanche,Figueroa,5,1996-02-07,21,2,2011-05-03
706,Ann,Miranda,20,1979-01-03,38,2,2015-02-08
707,Simon,Osborn,31,1972-01-27,45,1,2011-08-03
708,Clarence,Everett,18,1992-01-21,25,1,2003-07-05
709,Janie,Schwartz,48,1974-01-08,43,2,2013-06-27
710,William,Morris,12,1951-10-03,65,1,2014-10-25
711,Hannah,Green,34,1983-03-22,33,2,2014-08-11
712,Rita,Montgomery,12,1974-07-18,42,2,2014-11-16
713,Helen,Trevino,32,1997-07-02,19,2,2012-04-16
714,Sheri,Hunter,12,1951-06-27,65,2,2005-04-29
715,Frank,Cameron,31,1976-02-08,41,1,2008-06-08
716,Jean,Gutierrez,35,1956-01-06,61,2,2002-10-07
717,Dorothy,Sims,48,1951-01-15,66,2,2014-09-12
718,Chad,Wright,14,1976-04-04,40,1,2006-11-21
719,Brian,Coleman,28,1973-12-14,43,1,2012-06-05
720,Brian,Guzman,20,1993-08-19,23,1,2005-10-24
721,Michael,Smith,44,1955-01-23,62,1,2008-10-27
722,Juan,Young,21,1998-11-06,18,1,2015-10-15
723,Carol,Moore,5,1983-03-12,33,2,2005-09-27
724,John,Jackson,9,1966-04-23,50,1,2009-01-04
725,Franklin,Moore,19,1956-02-19,61,1,2008-06-10
726,Steve,O'brien,14,1999-11-30,17,1,2014-09-18
727,Todd,Foster,32,1951-08-04,65,1,2009-10-22
728,George,Ayala,31,1966-06-26,50,1,2010-08-08
729,Monica,Peterson,50,1991-03-13,25,2,2008-06-21
730,Ervin,Bradford,23,1976-07-16,40,1,2015-08-03
731,Adam,Williams,3,1958-11-28,58,1,2010-04-16
732,Vincent,Houston,7,1964-06-06,52,1,2010-07-11
733,Douglas,Thomas,28,1964-07-03,52,1,2002-12-06
734,David,Clark,9,1967-05-14,49,1,2006-09-28
735,Debra,Davis,10,1987-08-06,29,2,2005-07-17
736,Richard,Romero,12,1992-04-05,24,1,2015-04-05
737,Grady,West,3,1957-05-24,59,1,2005-12-07
738,Michael,Huffman,50,1953-04-26,63,1,2005-09-10
739,Nick,Potter,27,1986-05-27,30,1,2012-03-24
740,Dorothy,Knapp,32,1999-05-01,17,2,2012-04-22
741,Michael,Davis,44,2002-11-06,14,1,2012-02-17
742,Jose,Mcbride,8,1983-08-21,33,1,2004-04-18
743,Kyle,Wright,9,1999-05-17,17,1,2009-01-19
744,Brian,Rose,1,1966-05-16,50,1,2013-09-11
745,Alicia,Brown,48,1953-02-10,64,2,2008-02-07
746,Tony,Strong,42,1982-02-22,34,1,2005-10-29
747,Alfred,Snow,42,1950-10-07,66,1,2007-10-10
748,George,Wagner,2,1971-01-07,46,1,2005-11-29
749,Veronica,Medina,34,1993-02-22,23,2,2007-07-19
750,Clifford,English,42,1958-09-03,58,1,2007-11-08
751,Elizabeth,Palmer,25,1986-05-11,30,2,2003-06-03
752,Jose,Harris,35,2000-01-03,17,1,2014-01-21
753,Gerald,Flores,20,1951-05-06,65,1,2000-02-10
754,Arthur,Bradley,35,1981-10-07,35,1,2012-09-26
755,Dale,Murray,39,1982-08-16,34,1,2008-07-22
756,Jeffrey,Jones,5,1980-03-22,36,1,2015-09-08
757,Lillian,Warren,33,1983-04-25,33,2,2003-09-22
758,Sharon,Hobbs,37,1968-02-15,49,2,2012-01-29
759,William,Martinez,11,1952-10-19,64,1,2014-08-12
760,Howard,Tyler,26,1980-12-06,36,1,2006-03-31
761,Roderick,Hall,40,1968-03-01,48,1,2009-12-08
762,Tammy,Guzman,37,1988-10-12,28,2,2000-06-19
763,Ernest,Knight,46,1970-11-23,46,1,2011-07-08
764,Gordon,Blankenship,3,1962-08-12,54,1,2002-07-10
765,Frances,Ramirez,31,1959-08-23,57,2,2003-04-14
766,Jimmy,Ramirez,33,1971-08-09,45,1,2012-02-06
767,Daniel,Lopez,9,1953-07-23,63,1,2010-12-17
768,Miguel,Silva,29,1965-09-04,51,1,2003-03-23
769,Mary,Olson,46,1973-03-12,43,2,2002-11-28
770,Billie,Baker,30,2004-06-05,12,2,2015-12-28
771,Jeannine,Peterson,16,1965-11-21,51,2,2006-12-14
772,Roy,Morales,47,1950-10-11,66,1,2013-03-24
773,Rita,Dunn,39,1969-05-03,47,2,2010-02-28
774,Lawrence,Graham,5,1964-08-31,52,1,2010-01-29
775,Bill,Palmer,20,1980-09-09,36,1,2006-07-20
776,Bob,Duke,19,1950-08-16,66,1,2007-02-01
777,Diana,Ward,36,1985-07-01,31,2,2001-09-11
778,Michael,Alvarez,2,1980-01-14,37,1,2014-08-21
779,Dewayne,Hall,37,1957-03-07,59,1,2003-08-27
780,Willard,Matthews,42,1984-06-09,32,1,2000-10-19
781,Lisa,Robertson,27,1992-07-25,24,2,2007-09-30
782,Bonnie,Stone,46,1963-10-24,53,2,2014-02-16
783,Willie,Evans,36,1969-11-11,47,1,2007-04-01
784,Carol,Moran,29,1975-08-11,41,2,2010-12-28
785,Collin,Sanford,36,1991-01-22,26,1,2006-09-05
786,Charles,Hicks,47,1967-07-18,49,1,2009-11-02
787,Cheryl,Schmidt,31,1988-07-11,28,2,2005-07-03
788,Larry,Espinoza,19,2002-02-09,15,1,2014-10-06
789,Curtis,Dunn,17,1993-10-10,23,1,2006-07-02
790,Douglas,Santiago,25,2000-12-24,16,1,2011-08-18
791,Paul,Lee,34,1987-12-28,29,1,2003-04-08
792,Teddy,Wells,47,1993-08-29,23,1,2006-12-11
793,Lillian,Carr,43,2002-03-07,14,2,2013-03-24
